time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-20T01:14:27.260Z,26.1323,89.8746,11.47,4.5,mb,,67,1.872,0.79,us,us2000clmv,2018-04-10T01:11:48.040Z,"6 km ENE of Golakganj, India",earthquake,6.8,4.6,0.075,53,reviewed,us,us
2018-01-18T02:03:30.260Z,25.2304,95.0332,83.69,4.5,mb,,45,1.198,0.74,us,us2000ckm4,2018-04-10T01:11:44.040Z,"72 km SE of Phek, India",earthquake,7.6,6.5,0.088,38,reviewed,us,us
2018-01-16T11:23:02.330Z,24.5799,94.9415,101.42,4,mb,,64,0.68,1.1,us,us2000cjx2,2018-04-10T01:11:42.040Z,"88 km E of W?ngjing, India",earthquake,7,8.7,0.134,15,reviewed,us,us
2018-01-12T07:29:48.870Z,24.9159,95.2518,128.71,4.3,mb,,51,1.103,0.84,us,us2000cpre,2018-04-03T01:40:27.040Z,"112 km SE of Phek, India",earthquake,6,9.1,0.16,11,reviewed,us,us
2018-01-07T06:47:15.780Z,24.7382,94.9055,33,5.6,mww,,17,0.748,0.63,us,us1000c1my,2022-08-07T22:50:54.685Z,"86 km E of W?ngjing, India",earthquake,6.2,1.8,0.054,33,reviewed,us,us
2017-12-28T20:23:34.350Z,22.0556,94.4044,85.37,5,mww,,48,0.946,0.81,us,us1000bx9g,2022-08-07T22:38:21.849Z,"75 km W of Monywa, Myanmar",earthquake,6.5,4.7,0.073,18,reviewed,us,us
2017-12-23T15:45:00.470Z,23.4302,94.6812,111.27,4.6,mb,,93,0.868,0.79,us,us1000bve1,2018-03-14T00:58:27.040Z,"36 km SE of Mawlaik, Myanmar",earthquake,6,6,0.081,46,reviewed,us,us
2017-12-11T03:35:13.720Z,25.725,90.8605,10,4.6,mb,,80,0.912,0.94,us,us2000c2rj,2022-08-07T22:07:12.107Z,"46 km WNW of Nongstoin, India",earthquake,5.7,1.9,0.078,49,reviewed,us,us
2017-12-05T15:50:58.340Z,24.5413,94.6672,80.12,4.3,mb,,90,0.456,0.53,us,us2000c3h8,2018-02-28T02:32:27.040Z,"61 km E of W?ngjing, India",earthquake,10.9,7.8,0.092,34,reviewed,us,us
2017-12-03T09:47:14.290Z,22.3606,94.5037,96.76,4.7,mb,,89,0.881,0.83,us,us1000bkj3,2022-08-07T21:51:51.545Z,"70 km WNW of Monywa, Myanmar",earthquake,6.7,6.6,0.076,52,reviewed,us,us
2017-12-02T23:43:44.930Z,27.2856,88.0806,10,4.2,mb,,146,3.604,0.77,us,us1000bkfr,2018-02-20T09:06:12.040Z,"17 km W of Gyalshing, India",earthquake,9.5,1.9,0.098,29,reviewed,us,us
2017-11-25T19:29:47.500Z,19.471,94.3463,62.54,4.5,mb,,64,3.024,0.64,us,us2000bucm,2018-02-14T02:01:15.040Z,"89 km W of Thayetmyo, Myanmar",earthquake,6.5,6.2,0.082,44,reviewed,us,us
2017-11-20T08:48:02.250Z,23.6935,94.543,97.19,4.9,mb,,56,0.578,0.89,us,us2000brrl,2018-02-14T02:01:06.040Z,"15 km ENE of Mawlaik, Myanmar",earthquake,7.8,7.2,0.101,31,reviewed,us,us
2017-11-08T04:50:51.960Z,24.0923,91.2855,29.51,4.9,mb,,69,1.446,0.76,us,us2000bk8n,2022-08-07T20:57:44.126Z,"28 km N of Agartala, India",earthquake,4,4.4,0.057,96,reviewed,us,us
2017-10-13T01:32:43.410Z,22.6636,94.6071,117.22,4.1,mb,,111,0.931,0.91,us,us1000aul4,2018-01-09T02:14:57.040Z,"82 km NW of Monywa, Myanmar",earthquake,7.4,7.5,0.14,14,reviewed,us,us
2017-10-03T13:48:34.400Z,25.0388,94.7337,77.48,4.5,mb,,72,0.897,0.86,us,us2000b0gm,2018-01-03T01:54:44.040Z,"73 km SSE of Phek, India",earthquake,4.1,7,0.09,36,reviewed,us,us
2017-10-02T18:13:51.510Z,21.4428,94.5413,95.12,4.6,mb,,65,1.479,0.67,us,us2000axwl,2018-01-03T01:54:43.040Z,"57 km WNW of Pakokku, Myanmar",earthquake,6.7,6.6,0.062,77,reviewed,us,us
2017-09-21T16:34:33.230Z,24.9962,94.8861,84.2,4.4,mb,,48,0.931,0.57,us,us2000asj3,2017-12-19T01:54:10.040Z,"83 km SSE of Phek, India",earthquake,6.5,6.7,0.105,27,reviewed,us,us
2017-09-17T21:49:08.620Z,21.6629,94.5729,97.03,4.5,mb,,56,1.328,0.77,us,us2000aplr,2017-12-19T01:54:02.040Z,"64 km NW of Pakokku, Myanmar",earthquake,6.9,6.7,0.082,44,reviewed,us,us
2017-09-11T13:34:39.580Z,22.421,94.7,111.08,4.2,mb,,147,1.041,0.94,us,us2000ar0x,2017-12-13T02:29:38.040Z,"56 km NW of Monywa, Myanmar",earthquake,9.4,9.4,0.235,8,reviewed,us,us
2017-09-07T14:32:03.630Z,25.275,90.2279,36.67,4.1,mb,,172,1.5,1.33,us,us2000ahj3,2022-08-07T16:42:47.259Z,"26 km S of Tura, India",earthquake,10.6,8.8,0.175,9,reviewed,us,us
2017-08-23T17:21:17.480Z,22.4087,94.6127,109.87,4,mb,,138,0.965,1.25,us,us2000abs2,2017-11-22T03:43:30.040Z,"63 km WNW of Monywa, Myanmar",earthquake,4.4,8.7,0.173,9,reviewed,us,us
2017-08-21T00:45:19.650Z,23.4984,94.4598,89.38,4,mb,,145,0.742,1.17,us,us2000abnb,2017-11-22T03:43:26.040Z,"16 km SSE of Mawlaik, Myanmar",earthquake,5.8,7.8,0.52,1,reviewed,us,us
2017-08-17T07:38:33.100Z,25.8288,94.5263,61.1,4.6,mb,,74,1.605,1.12,us,us2000a90q,2022-08-07T14:57:39.710Z,"15 km S of Zunheboto, India",earthquake,8.3,8.9,0.119,21,reviewed,us,us
2017-08-08T00:35:38.010Z,24.3109,93.5456,62.84,4.2,mb,,74,0.693,0.43,us,us2000a7bq,2017-10-25T00:38:02.040Z,"12 km WSW of Chur?ch?ndpur, India",earthquake,3.5,8.8,0.128,17,reviewed,us,us
2017-08-02T18:18:08.620Z,24.3214,93.6199,53.23,5.1,mww,,41,0.627,0.92,us,us2000a3r9,2022-08-07T13:38:17.575Z,"5 km WSW of Chur?ch?ndpur, India",earthquake,6.2,5,0.103,9,reviewed,us,us
2017-07-25T09:09:01.960Z,23.3761,90.7422,10,4.4,mb,,149,1.082,0.73,us,us2000a27x,2017-10-14T00:19:39.040Z,"17 km NW of H?j?ganj, Bangladesh",earthquake,5.4,1.9,0.161,11,reviewed,us,us
2017-07-22T20:06:47.850Z,25.1098,94.8989,68.66,4,mb,,157,1.031,0.97,us,us2000a1ps,2017-10-11T01:04:03.040Z,"73 km SSE of Phek, India",earthquake,9.7,8,0.173,9,reviewed,us,us
2017-07-21T00:23:42.350Z,24.1789,92.2002,38.77,4.4,mb,,164,1.416,1.01,us,us2000a1bp,2022-08-07T13:26:17.269Z,"21 km S of Dharmanagar, India",earthquake,6.1,11.3,0.203,7,reviewed,us,us
2017-07-17T20:20:25.590Z,24.8683,95.1618,122.77,4.3,mb,,152,1.009,1.12,us,us20009z1c,2017-10-11T01:03:51.040Z,"110 km SE of Phek, India",earthquake,5.9,10.2,0.161,11,reviewed,us,us
2017-07-17T13:23:00.400Z,20.9992,93.5667,46.16,4.6,mb,,91,1.635,0.66,us,us20009z0x,2017-10-11T01:03:51.040Z,"117 km NE of Sittwe, Myanmar",earthquake,8.6,6.3,0.107,26,reviewed,us,us
2017-07-13T05:03:31.770Z,23.5329,94.5573,89.22,4.8,mb,,70,0.732,0.58,us,us20009vw9,2017-10-06T23:56:16.040Z,"19 km SE of Mawlaik, Myanmar",earthquake,6.1,6.4,0.088,40,reviewed,us,us
2017-07-02T05:27:45.280Z,24.3592,94.7001,83.62,4.9,mb,,45,0.386,0.67,us,us100095u3,2017-10-03T00:47:44.040Z,"69 km ESE of W?ngjing, India",earthquake,3.9,5.1,0.07,64,reviewed,us,us
2017-07-02T01:58:27.200Z,27.2384,86.1159,10,4.8,mb,,98,5.048,0.82,us,us100095t8,2017-10-03T00:47:44.040Z,"59 km NNE of Janakpur, Nepal",earthquake,8,1.9,0.054,107,reviewed,us,us
2017-07-01T07:01:14.640Z,23.8429,94.7107,89.67,4.6,mb,,80,0.537,1.22,us,us100095q4,2017-09-27T02:03:21.040Z,"38 km NE of Mawlaik, Myanmar",earthquake,6.5,6.2,0.085,41,reviewed,us,us
2017-06-27T09:37:36.890Z,23.974,94.7144,93.17,4.4,mb,,144,0.456,0.73,us,us100096qp,2017-09-27T02:03:15.040Z,"48 km NE of Mawlaik, Myanmar",earthquake,8.5,6.1,0.179,9,reviewed,us,us
2017-06-20T08:50:40.090Z,23.0408,94.4765,94.73,4.6,mb,,147,1.194,0.57,us,us20009pbi,2017-08-23T16:35:49.040Z,"67 km S of Mawlaik, Myanmar",earthquake,7.4,11.1,0.173,10,reviewed,us,us
2017-06-18T22:35:46.460Z,24.6306,93.9674,21.47,4.6,mb,,89,0.501,0.63,us,us20009nhw,2017-08-23T16:35:44.040Z,"3 km WSW of Thoub?l, India",earthquake,6,5.9,0.071,59,reviewed,us,us
2017-06-09T11:48:06.920Z,25.2784,95.1091,92.06,4.6,mb,,68,1.277,0.99,us,us20009mr4,2017-08-16T02:42:21.040Z,"74 km SE of Phek, India",earthquake,4.8,8.8,0.146,14,reviewed,us,us
2017-06-03T02:42:58.150Z,24.7698,95.1741,108.98,4.1,mb,,69,0.96,0.78,us,us20009kft,2017-08-15T02:26:52.040Z,"114 km E of W?ngjing, India",earthquake,8.1,10.9,0.14,14,reviewed,us,us
2017-05-29T15:36:53.250Z,23.2203,94.9352,107.23,4.1,mb,,102,1.161,0.53,us,us20009j94,2017-08-15T02:26:46.040Z,"71 km SE of Mawlaik, Myanmar",earthquake,5,9.1,0.131,16,reviewed,us,us
2017-05-24T03:16:29.050Z,27.5189,90.1818,28.39,4.4,mb,,126,2.329,0.72,us,us10008wn2,2017-08-10T01:34:00.040Z,"28 km E of Wangdue Phodrang, Bhutan",earthquake,8.2,6.7,0.102,28,reviewed,us,us
2017-05-16T22:13:19.060Z,27.3266,88.1714,10,4.2,mb,,164,3.739,0.62,us,us10008udz,2017-08-05T03:32:09.040Z,"9 km WNW of Gyalshing, India",earthquake,5.5,1.9,0.107,24,reviewed,us,us
2017-05-06T14:48:51.480Z,23.9172,93.9828,68.35,4.3,mb,,103,0.425,0.85,us,us10008q3v,2017-07-29T03:16:25.040Z,"52 km NW of Mawlaik, Myanmar",earthquake,5.2,5.8,0.094,32,reviewed,us,us
2017-04-25T16:14:55.930Z,25.6263,90.8833,31.19,4.3,mb,,154,0.88,0.71,us,us10008na7,2017-07-21T02:32:06.040Z,"40 km WNW of Nongstoin, India",earthquake,8.2,5.8,0.111,23,reviewed,us,us
2017-04-18T14:01:34.540Z,25.0632,91.6394,34.06,4.5,mb,,129,0.538,1.29,us,us10008n34,2017-07-11T01:48:36.040Z,"4 km NW of Chh?tak, Bangladesh",earthquake,5.5,6.9,0.163,11,reviewed,us,us
2017-03-26T21:42:11.940Z,27.1419,88.5534,24.39,4.5,mb,,116,2.934,0.81,us,us20008uvs,2017-06-16T23:07:58.040Z,"4 km SSE of Rangpo, India",earthquake,6.6,5.5,0.069,62,reviewed,us,us
2017-03-25T02:05:56.400Z,25.0469,95.0201,104,4.5,mb,,110,1.044,0.91,us,us20008uhk,2017-06-12T19:46:56.040Z,"86 km SE of Phek, India",earthquake,5.9,5.4,0.088,38,reviewed,us,us
2017-03-21T15:40:45.410Z,25.3798,92.5623,34.67,4.4,mb,,98,0.665,1.36,us,us20008vc0,2017-06-12T19:46:52.040Z,"51 km WNW of H?flong, India",earthquake,3.5,5.8,0.19,8,reviewed,us,us
2017-03-09T02:55:11.360Z,24.7062,94.5703,69.71,4.7,mb,,101,0.534,0.72,us,us100087vi,2017-05-31T01:58:59.040Z,"52 km ENE of W?ngjing, India",earthquake,7.5,3.6,0.142,15,reviewed,us,us
2017-03-07T10:28:56.500Z,26.9162,89.1143,10,4,mb,,138,2.805,1.03,us,us100087jx,2017-05-31T01:58:56.040Z,"2 km NE of Samtse, Bhutan",earthquake,6.2,1.9,0.133,15,reviewed,us,us
2017-03-06T21:30:06.950Z,25.1149,95.1428,89.95,4.3,mb,,109,1.168,0.67,us,us100087d0,2017-05-31T01:58:56.040Z,"88 km SE of Phek, India",earthquake,7.5,10.2,0.113,22,reviewed,us,us
2017-03-04T02:11:53.820Z,25.1865,94.6658,74.07,5.1,mb,,27,1.009,0.95,us,us100086x4,2017-05-24T02:48:15.040Z,"55 km SSE of Phek, India",earthquake,6.5,5.1,0.042,181,reviewed,us,us
2017-03-03T23:30:03.100Z,24.8454,94.5486,65.83,4.1,mb,,66,0.653,0.57,us,us100086vs,2017-05-24T02:48:15.040Z,"53 km ENE of Yairipok, India",earthquake,7.4,7.6,0.127,17,reviewed,us,us
2017-02-27T04:21:41.730Z,27.3706,85.9319,20.28,4.6,mb,,156,0.626,0.69,us,us20008mlv,2017-05-24T02:48:09.040Z,"47 km ESE of Panauti, Nepal",earthquake,7.5,3.7,0.066,69,reviewed,us,us
2017-02-27T03:37:45.990Z,27.4259,86.0789,11.23,4.7,mb,,57,0.725,0.62,us,us20008mll,2017-05-24T02:48:09.040Z,"57 km ESE of Dhulikhel, Nepal",earthquake,6,3.8,0.059,86,reviewed,us,us
2017-02-24T12:02:50.650Z,24.0437,93.4825,59.8,5,mb,,43,0.769,0.81,us,us20008m0e,2022-05-03T18:11:40.054Z,"37 km SSW of Chur?ch?ndpur, India",earthquake,5.1,5,0.048,137,reviewed,us,us
2017-02-12T04:05:33.570Z,25.548,91.1035,36.94,4.4,mb,,66,0.68,0.66,us,us20008j9t,2017-05-13T01:03:17.040Z,"16 km WNW of Nongstoin, India",earthquake,4.6,8,0.102,28,reviewed,us,us
2017-02-08T20:46:16.710Z,22.5372,94.7713,121,4.5,mb,,63,1.088,0.99,us,us20008ik6,2017-05-09T01:24:31.040Z,"60 km NW of Monywa, Myanmar",earthquake,6.5,6.6,0.085,40,reviewed,us,us
2017-01-24T12:25:38.780Z,25.6419,91.8799,35,4.3,mb,,115,0.077,1.08,us,us20008ih1,2017-04-19T18:30:58.040Z,"8 km N of Shillong, India",earthquake,14.2,2,0.177,9,reviewed,us,us
2017-01-21T21:49:18.510Z,19.8125,94.7635,71.98,4.3,mb,,48,2.529,0.78,us,us10007unu,2017-04-12T02:29:04.040Z,"41 km SSW of Magway, Myanmar",earthquake,6.7,3.6,0.088,37,reviewed,us,us
2017-01-18T03:03:21.970Z,24.559,94.5655,63,4.5,mb,,58,0.407,0.92,us,us10007tuu,2017-04-12T02:29:00.040Z,"50 km E of W?ngjing, India",earthquake,7.7,6,0.113,23,reviewed,us,us
2017-01-04T14:28:07.760Z,22.9682,94.7422,123.35,4.6,mb,,69,1.103,0.68,us,us10007pp8,2017-03-27T23:53:22.040Z,"82 km SSE of Mawlaik, Myanmar",earthquake,6.5,6.8,0.103,28,reviewed,us,us
2017-01-03T18:49:53.560Z,23.3168,94.5035,88.62,5.1,mb,,46,0.927,0.94,us,us10007phv,2017-03-27T23:53:20.040Z,"37 km SSE of Mawlaik, Myanmar",earthquake,4.7,4.9,0.044,170,reviewed,us,us
2017-01-03T09:09:02.080Z,24.0151,92.0177,32,5.7,mww,,20,1.375,0.86,us,us10007pfk,2022-05-03T18:56:46.324Z,"18 km ENE of ?mb?sa, India",earthquake,6.7,1.8,0.071,19,reviewed,us,us
2016-12-26T17:25:42.030Z,22.763,94.5877,104.09,4.2,mb,,125,0.92,0.79,us,us10007mx7,2017-03-23T22:52:04.040Z,"91 km NW of Monywa, Myanmar",earthquake,6.5,6.2,0.187,8,reviewed,us,us
2016-12-15T03:44:13.010Z,22.7969,94.5033,97.7,4.3,mb,,125,0.848,0.94,us,us200080xi,2017-03-09T02:14:31.040Z,"85 km E of Falam, Myanmar",earthquake,6.2,9.3,0.126,18,reviewed,us,us
2016-12-11T20:32:32.210Z,23.146,94.5533,89.75,4.4,mb,,122,1.012,0.81,us,us2000801f,2017-03-09T02:14:28.040Z,"57 km SSE of Mawlaik, Myanmar",earthquake,6.5,5.1,0.114,22,reviewed,us,us
2016-12-08T09:32:56.890Z,24.6052,94.8888,99.72,4.3,mb,,178,0.654,1.07,us,us20007z4c,2017-03-03T07:06:08.040Z,"83 km E of W?ngjing, India",earthquake,11.1,6.8,0.238,5,reviewed,us,us
2016-12-08T07:46:22.410Z,23.447,94.8822,35.56,4.6,mb,,67,0.943,0.45,us,us20007z3m,2017-03-03T07:06:08.040Z,"53 km ESE of Mawlaik, Myanmar",earthquake,5.7,10.3,0.106,27,reviewed,us,us
2016-11-15T02:10:21.120Z,24.6475,92.3284,32.42,4.6,mb,,72,1.01,0.76,us,us1000781i,2017-02-09T03:02:28.040Z,"23 km W of Hail?k?ndi, India",earthquake,6.4,4.9,0.083,44,reviewed,us,us
2016-10-29T17:47:11.680Z,21.7014,93.4678,61.66,4.4,mb,,140,0.944,1.2,us,us100073s9,2017-01-24T02:02:09.040Z,"100 km SSE of Saiha, India",earthquake,7.7,10.5,0.239,6,reviewed,us,us
2016-10-26T06:29:09.950Z,23.1261,92.8708,50.3,4.7,mb,,68,0.826,0.61,us,us20007gsu,2017-01-20T00:31:07.040Z,"18 km S of Serchh?p, India",earthquake,5.6,8,0.097,32,reviewed,us,us
2016-10-26T02:21:58.690Z,22.899,94.6,107.88,4.9,mb,,31,0.958,0.77,us,us20007grv,2017-01-20T00:31:07.040Z,"84 km SSE of Mawlaik, Myanmar",earthquake,6,4.3,0.051,119,reviewed,us,us
2016-10-23T15:56:41.960Z,26.0659,90.2619,24.31,4.6,mb,,127,1.52,0.7,us,us20007g8h,2017-01-20T00:31:03.040Z,"5 km NW of Lakhipur, India",earthquake,9.6,6.3,0.088,38,reviewed,us,us
2016-10-19T07:20:49.170Z,24.7872,91.2146,29.79,4.4,mb,,139,0.969,0.83,us,us20007fac,2022-08-07T11:20:20.132Z,"33 km NNW of Baniachang, Bangladesh",earthquake,6.3,5.4,0.123,19,reviewed,us,us
2016-10-11T07:30:14.280Z,25.2519,95.0006,95.33,4.7,mb,,57,1.2,1.08,us,us20007d7h,2017-01-07T00:20:50.040Z,"68 km SE of Phek, India",earthquake,5.6,7.2,0.083,44,reviewed,us,us
2016-10-09T00:08:40.980Z,22.3856,93.8353,51.54,4.4,mb,,144,0.335,0.66,us,us20007e4n,2017-01-07T00:20:47.040Z,"36 km SE of Hakha, Myanmar",earthquake,5.1,6.7,0.218,6,reviewed,us,us
2016-10-07T19:28:41.000Z,23.1834,94.1855,37.84,4.5,mb,,87,0.763,0.49,us,us20007dvz,2017-01-07T00:20:45.040Z,"55 km SSW of Mawlaik, Myanmar",earthquake,3.2,7.7,0.095,33,reviewed,us,us
2016-10-06T14:47:57.210Z,26.443,92.773,56.85,4.3,mb,,129,2.601,0.41,us,us20007dug,2017-01-03T21:10:47.040Z,"21 km S of Tezpur, India",earthquake,12,10.5,0.137,15,reviewed,us,us
2016-09-17T02:46:23.340Z,24.368,93.9151,63.47,4.3,mb,,83,0.377,0.88,us,us10006sux,2016-12-12T23:01:26.040Z,"15 km SSW of Kakching, India",earthquake,6.3,7.8,0.178,9,reviewed,us,us
2016-08-24T10:57:16.300Z,20.9317,94.6688,93.15,4.5,mb,,172,1.724,0.77,us,us20006v9y,2016-11-19T04:58:38.040Z,"15 km WNW of Chauk, Myanmar",earthquake,8.4,8.7,0.145,14,reviewed,us,us
2016-08-24T10:34:54.580Z,20.9228,94.569,82,6.8,mww,,17,1.802,1.05,us,us10006gbf,2023-12-18T16:33:59.409Z,"26 km W of Chauk, Myanmar",earthquake,5.9,1.9,,,reviewed,us,us
2016-08-23T02:11:12.810Z,23.8972,94.6983,101.74,5,mwr,,22,0.491,0.71,us,us10006fx8,2016-11-19T04:58:35.040Z,"41 km NE of Mawlaik, Myanmar",earthquake,5.5,3.6,0.089,12,reviewed,us,us
2016-08-15T08:57:07.030Z,22.5185,94.7324,115.1,4.5,mb,,139,1.054,0.4,us,us10006f2b,2016-11-15T02:21:49.040Z,"61 km NW of Monywa, Myanmar",earthquake,5.7,9,0.191,8,reviewed,us,us
2016-08-01T10:01:08.200Z,21.3109,94.9305,131.47,5.1,mb,,29,1.304,0.94,us,us1000696h,2016-10-19T04:52:04.040Z,"16 km W of Pakokku, Myanmar",earthquake,5.7,4,0.035,263,reviewed,us,us
2016-07-27T04:20:28.200Z,21.5143,94.5705,96.84,4.9,mb,,30,1.439,0.99,us,us20006i0y,2016-09-24T22:47:21.040Z,"Myanmar",earthquake,5.9,4.1,0.044,160,reviewed,us,us
2016-07-20T03:23:43.710Z,22.8487,94.5868,91.45,4.4,mb,,118,0.934,0.4,us,us20006hh5,2016-09-17T01:27:51.040Z,"89 km SSE of Mawlaik, Myanmar",earthquake,4.1,8.7,0.148,13,reviewed,us,us
2016-07-13T09:33:32.000Z,24.5435,94.8081,91.5,4,mb,,91,0.558,0.77,us,us20006fts,2016-09-08T01:50:30.040Z,"75 km E of W?ngjing, India",earthquake,7.8,9.3,0.3,3,reviewed,us,us
2016-07-05T09:43:44.490Z,24.8397,95.2089,101.26,4.4,mb,,64,1.026,0.88,us,us1000600x,2016-09-02T21:36:38.040Z,"116 km SE of Phek, India",earthquake,7.7,7.2,0.112,23,reviewed,us,us
2016-07-04T12:07:23.030Z,22.4144,93.7739,37.11,4.5,mb,,178,0.278,0.61,us,us100062jv,2016-09-02T21:36:36.040Z,"30 km SSE of Hakha, Myanmar",earthquake,9.5,8.4,0.15,13,reviewed,us,us
2016-07-02T05:04:15.390Z,20.8076,94.2046,78.31,4.3,mb,,94,1.91,0.56,us,us100061vj,2016-09-02T21:36:33.040Z,"64 km W of Chauk, Myanmar",earthquake,8.7,3.2,0.109,24,reviewed,us,us
2016-06-27T00:27:43.780Z,22.7084,92.0667,10,4.7,mb,,39,1.417,0.84,us,us2000672m,2023-02-14T18:22:55.273Z,"24 km NE of Raoj?n, Bangladesh",earthquake,3.3,1.9,0.057,95,reviewed,us,us
2016-06-22T13:03:20.220Z,22.6845,94.6296,109.32,4.6,mb,,63,0.952,0.85,us,us200065yc,2022-08-03T02:26:16.518Z,"82 km NW of Monywa, Myanmar",earthquake,8.5,6.3,0.081,46,reviewed,us,us
2016-06-20T08:05:22.150Z,20.5353,93.9691,49.03,4.5,mb,,102,2.124,0.91,us,us200066i3,2016-08-27T02:15:31.040Z,"94 km W of Yenangyaung, Myanmar",earthquake,11.2,6.9,0.092,35,reviewed,us,us
2016-06-11T18:12:23.380Z,25.7858,95.2245,83.12,4.5,mb,,78,3.463,0.59,us,us200063uf,2016-08-25T01:22:51.040Z,"66 km SE of Tuensang, India",earthquake,5,6.7,0.054,100,reviewed,us,us
2016-06-10T14:21:08.660Z,22.6959,93.8121,40.58,4.3,mb,,121,0.203,0.72,us,us200064sm,2016-08-25T01:22:50.040Z,"21 km ENE of Hakha, Myanmar",earthquake,10.5,8.6,0.122,19,reviewed,us,us
2016-05-21T21:57:39.400Z,23.9073,94.5819,83.75,4,mb,,139,2.978,0.76,us,us20005yhm,2016-08-03T22:33:41.040Z,"34 km NNE of Mawlaik, Myanmar",earthquake,13,8.4,0.116,20,reviewed,us,us
2016-05-19T23:10:24.720Z,22.7638,93.9152,42.42,4.8,mb,,61,3.365,0.58,us,us10005inb,2022-05-03T18:52:36.213Z,"Myanmar-India border region",earthquake,5.5,6.5,0.044,162,reviewed,us,us
2016-05-16T18:03:47.500Z,25.9006,90.2255,35.12,4.3,mb,,165,3.871,0.56,us,us10005jku,2016-07-22T19:39:09.040Z,"16 km SSW of Lakhipur, India",earthquake,13,9.3,0.188,8,reviewed,us,us
2016-05-12T07:54:19.140Z,24.2716,94.3125,71.48,4.8,mb,,52,2.92,0.68,us,us10005gr5,2022-08-02T22:22:23.725Z,"41 km SE of Kakching, India",earthquake,8.1,7,0.066,72,reviewed,us,us
2016-05-07T09:43:39.640Z,25.4013,91.7893,37.62,4.1,mb,,99,2.715,0.5,us,us10005h6s,2022-08-03T00:38:41.339Z,"14 km NE of Cherrapunji, India",earthquake,7.3,7.6,0.123,18,reviewed,us,us
2016-05-06T03:06:44.170Z,23.4241,94.287,26.82,4.1,mb,,144,3.074,0.76,us,us10005h52,2016-07-20T18:10:44.040Z,"27 km SSW of Mawlaik, Myanmar",earthquake,11.4,7,0.127,17,reviewed,us,us
2016-05-02T15:49:02.290Z,22.2751,94.6863,119.97,4.2,mb,,71,2.843,0.34,us,us10005gia,2016-07-19T20:03:10.040Z,"49 km WNW of Monywa, Myanmar",earthquake,9.2,7.7,0.106,25,reviewed,us,us
2016-05-01T07:08:41.920Z,22.6224,94.7197,79.46,4.2,mb,,115,2.843,0.95,us,us10005gbx,2016-07-19T20:03:08.040Z,"71 km NW of Monywa, Myanmar",earthquake,8.9,9,0.136,15,reviewed,us,us
2016-04-14T05:41:53.140Z,23.816,94.1986,61.25,4.6,mb,,40,2.61,0.51,us,us20005hyf,2016-06-21T01:14:12.040Z,"28 km NW of Mawlaik, Myanmar",earthquake,7,7.1,0.057,93,reviewed,us,us
2016-04-13T13:55:17.800Z,23.0944,94.8654,136,6.9,mww,,14,3.001,1.03,us,us20005hqz,2022-05-03T18:51:09.920Z,"76 km SE of Mawlaik, Myanmar",earthquake,7.1,1.8,,,reviewed,us,us
2016-04-05T07:42:24.390Z,25.7595,90.5452,10,5,mb,,37,1.198,0.81,us,us20005fj8,2022-08-07T10:46:12.440Z,"38 km SE of Lakhipur, India",earthquake,5.1,1.7,0.048,140,reviewed,us,us
2016-04-04T04:31:26.640Z,27.5381,85.8383,23.69,4.2,mb,,152,0.495,1.02,us,us20005eeq,2016-06-17T21:45:23.040Z,"30 km ESE of Dhulikhel, Nepal",earthquake,6.3,5,0.098,29,reviewed,us,us
2016-04-03T10:58:32.640Z,23.7551,94.3079,62.6,4.1,mb,,168,2.868,0.64,us,us20005gfd,2016-06-17T21:45:16.040Z,"15 km NW of Mawlaik, Myanmar",earthquake,15.8,6.9,0.15,12,reviewed,us,us
2016-03-28T18:40:06.780Z,25.9519,90.6891,10,4,mb,,158,1.12,0.35,us,us20005dxs,2016-06-10T23:32:55.040Z,"25 km SSE of Go?lp?ra, India",earthquake,7.7,2,0.212,6,reviewed,us,us
2016-03-13T10:30:11.160Z,26.245,92.2565,53.71,4.5,mb,,41,0.765,0.74,us,us10004x9h,2022-08-07T10:16:02.019Z,"9 km W of Morigaon, India",earthquake,7.9,1.2,0.079,47,reviewed,us,us
2016-03-12T16:15:12.250Z,26.7746,89.092,14.88,3.9,mb,,177,2.759,1.46,us,us10004x93,2022-08-02T14:21:55.096Z,"9 km NW of Birpara, India",earthquake,11.4,7.2,0.17,9,reviewed,us,us
2016-03-10T15:02:10.940Z,22.6044,93.8341,34.99,4.2,mb,,172,3.459,0.52,us,us10004xt3,2016-05-16T18:01:50.040Z,"23 km E of Hakha, Myanmar",earthquake,6.8,9.6,0.11,25,reviewed,us,us
2016-03-07T12:23:01.700Z,22.7585,93.9433,50.03,4.5,mb,,99,3.383,0.48,us,us10004vu1,2016-05-16T18:01:47.040Z,"32 km ESE of Falam, Myanmar",earthquake,10.3,7.1,0.081,44,reviewed,us,us
2016-03-07T03:13:58.190Z,20.98,95.0238,100.99,4.6,mb,,46,3.22,1.09,us,us10004vst,2016-05-16T18:01:46.040Z,"23 km ENE of Chauk, Myanmar",earthquake,7.2,4.4,0.049,126,reviewed,us,us
2016-02-16T23:06:59.690Z,26.196,93.4977,39.72,4.7,mb,,63,1.606,0.71,us,us200050p4,2022-08-02T10:17:44.838Z,"34 km NW of Bokaj?n, India",earthquake,10.5,6.2,0.061,81,reviewed,us,us
